JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2434577.66111,1953-07-23 03:52:00,Sun,Leo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434577.8222211115,1953-07-23 00:00:00,Sun,Leo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434608.94792,1953-08-23 10:45:00,Sun,Virgo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434609.3958366667,1953-08-23 00:00:00,Sun,Virgo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434639.8375,1953-09-23 08:06:00,Sun,Libra,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434640.175,1953-09-23 00:00:00,Sun,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434670.17083,1953-10-23 16:06:00,Sun,Scorpio,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434670.8416633336,1953-10-23 00:00:00,Sun,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434700.09861,1953-11-22 14:22:00,Sun,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434700.6972211115,1953-11-22 00:00:00,Sun,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434729.64653,1953-12-22 03:31:00,Sun,Capricorn,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434729.793057778,1953-12-22 00:00:00,Sun,Capricorn,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434759.09097,1954-01-20 14:11:00,Sun,Aquarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434759.681942222,1954-01-20 00:00:00,Sun,Aquarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434788.68889,1954-02-19 04:32:00,Sun,Pisces,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Sun.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
