JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2442860.368057778,1976-03-26 00:00:00,Jupiter,Taurus,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443009.93333,1976-08-23 10:24:00,Jupiter,Gemini,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443010.366663333,1976-08-23 00:00:00,Jupiter,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443064.35,1976-10-16 20:24:00,Jupiter,Taurus,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443065.2,1976-10-16 00:00:00,Jupiter,Taurus,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443233.1125,1977-04-03 14:42:00,Jupiter,Gemini,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443233.725,1977-04-03 00:00:00,Jupiter,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443372.02986,1977-08-20 12:43:00,Jupiter,Cancer,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443372.559721112,1977-08-20 00:00:00,Jupiter,Cancer,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2443504.49306,1977-12-30 23:50:00,Jupiter,Gemini,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
